,lang_train,lang,level,epoch,init,num_samples,loss,accuracy,time
93,en,en,words,23,none,86105,4.012219671794346,0.28471986304010666,
94,en,fr,phonemes,23,none,86105,7.5265965690612795,0.35229699196134295,
95,en,fr,words,23,none,86105,16.188308403015135,0.0,
96,en,en,phonemes,24,none,99136,1.2229350325039454,0.636036467722484,
97,en,en,words,24,none,99136,3.815765456063407,0.3060689094322068,
98,en,fr,phonemes,24,none,99136,7.713747637612479,0.35079156267642975,
99,en,fr,words,24,none,99136,16.291492997305735,0.0,
100,en,en,phonemes,25,none,114063,1.2082535228048052,0.6416939776284354,
101,en,en,words,25,none,114063,3.6143358612060545,0.332880551968302,
102,en,fr,phonemes,25,none,114063,7.804115649087088,0.34844445376736777,
103,en,fr,words,25,none,114063,16.37510186331613,0.0,
104,en,en,phonemes,26,none,131162,1.1900382529667446,0.6469682346412113,
105,en,en,words,26,none,131162,3.461892973491124,0.3457561960560935,
106,en,fr,phonemes,26,none,131162,7.817568694523403,0.3571796805518014,
107,en,fr,words,26,none,131162,17.11737193080357,0.0,
108,en,en,phonemes,27,none,150750,1.1610685566493444,0.6539860206672123,
109,en,en,words,27,none,150750,3.2773834634508408,0.36810987664972034,
110,en,fr,phonemes,27,none,150750,8.090595327649797,0.35506728191035136,
111,en,fr,words,27,none,150750,17.204460678100585,0.0,
112,en,en,phonemes,28,none,173188,1.1474727960314068,0.6594020448412214,
113,en,en,words,28,none,173188,3.082424159867423,0.3955465857131141,
114,en,fr,phonemes,28,none,173188,8.238065331595285,0.3528950062990189,
115,en,fr,words,28,none,173188,17.45170780944824,0.0,
116,en,en,phonemes,29,none,198891,1.1290586949757166,0.6642479795047215,
117,en,en,words,29,none,198891,2.8685500282560077,0.4261800911085946,
118,en,fr,phonemes,29,none,198891,8.228292033059256,0.35501742419174737,
119,en,fr,words,29,none,198891,17.982431169782366,0.0,
120,en,en,phonemes,30,none,228334,1.1236888630049569,0.6669607352188656,
121,en,en,words,30,none,228334,2.7200097303390502,0.452072070138795,
122,en,fr,phonemes,30,none,228334,8.325855391366142,0.35497547227995735,
123,en,fr,words,30,none,228334,17.849518611363003,0.0,
124,en,en,phonemes,31,none,262062,1.1026736352103097,0.671022536788668,
125,en,en,words,31,none,262062,2.5907453038351878,0.46924752964292255,
126,en,fr,phonemes,31,none,262062,8.69202356665475,0.3551268849883761,
127,en,fr,words,31,none,262062,18.44483464704241,0.0,
128,en,en,phonemes,32,none,300698,1.089348694733211,0.6760425453186035,
129,en,en,words,32,none,300698,2.4059053480284556,0.4994741372380938,
130,en,fr,phonemes,32,none,300698,8.76422598212106,0.35442822086811065,
131,en,fr,words,32,none,300698,18.840056832449775,0.0,
132,en,en,phonemes,33,none,344956,1.074128413268498,0.6799556653159006,
133,en,en,words,33,none,344956,2.3044898294040137,0.5180696351528168,
134,en,fr,phonemes,33,none,344956,9.107906368255616,0.3567662857430322,
135,en,fr,words,33,none,344956,19.09794552612305,0.0,
136,en,en,phonemes,34,none,395654,1.0625687877791268,0.684077969959804,
137,en,en,words,34,none,395654,2.172061425004687,0.539821878194809,
138,en,fr,phonemes,34,none,395654,9.382496274130686,0.3518559143713542,
139,en,fr,words,34,none,395654,19.57604517037528,0.0,
140,en,en,phonemes,35,none,453730,1.0533701023374284,0.6865551044600351,
141,en,en,words,35,none,453730,2.080037108693804,0.5575433392865318,
142,en,fr,phonemes,35,none,453730,9.782695175715855,0.3521004862274442,
143,en,fr,words,35,none,453730,19.68546869114467,0.0,
144,en,en,phonemes,36,none,520256,1.028704242025103,0.6931691998073033,
145,en,en,words,36,none,520256,1.9410319105557032,0.5836282396997724,
146,en,fr,phonemes,36,none,520256,10.150501497541155,0.3548584666933332,
147,en,fr,words,36,none,520256,20.436820874895368,0.0,
148,en,en,phonemes,37,none,596463,1.0199885449409485,0.6950642425673349,
149,en,en,words,37,none,596463,1.8699418187822614,0.5915456284454891,
150,en,fr,phonemes,37,none,596463,10.602721842084613,0.35570398477145604,
151,en,fr,words,37,none,596463,21.18980898829869,0.0,
152,en,en,phonemes,38,none,683759,1.0040088239397322,0.7000542565413884,
153,en,en,words,38,none,683759,1.7737847069331578,0.6112152764116014,
154,en,fr,phonemes,38,none,683759,11.471142660958426,0.3534739629541125,
155,en,fr,words,38,none,683759,21.991910853794643,0.0,
156,en,en,phonemes,39,none,783759,0.9904140749658857,0.7043624769619533,
157,en,en,words,39,none,783759,1.7119919296673367,0.6236211934430259,
158,en,fr,phonemes,39,none,783759,12.286616740635463,0.3557630620513644,
159,en,fr,words,39,none,783759,22.56390514918736,0.0,
160,en,en,phonemes,40,none,883759,0.9858010752882276,0.7064268895557948,
161,en,en,words,40,none,883759,1.6211684646606446,0.6401588641916003,
162,en,fr,phonemes,40,none,883759,12.874148931230817,0.35888421569551743,
163,en,fr,words,40,none,883759,23.16510664149693,0.0,
164,en,en,phonemes,41,none,983759,0.9775363211631775,0.7085451111112322,
165,en,en,words,41,none,983759,1.6067774677957807,0.6439508484091078,
166,en,fr,phonemes,41,none,983759,13.812594500950405,0.3564399011475699,
167,en,fr,words,41,none,983759,23.9076659916469,0.0,
168,en,en,phonemes,42,none,1083759,0.9661973339489528,0.7104667663574219,
169,en,en,words,42,none,1083759,1.5458254094805037,0.6549781109605517,
170,en,fr,phonemes,42,none,1083759,14.476411414010185,0.35269613754749296,
171,en,fr,words,42,none,1083759,24.402901131766182,0.0,
172,en,en,phonemes,43,none,1183759,0.9647399331501552,0.7118631680352348,
173,en,en,words,43,none,1183759,1.523039991583143,0.6617827805450984,
174,en,fr,phonemes,43,none,1183759,15.172810893467494,0.3564752720764705,
175,en,fr,words,43,none,1183759,24.62912164742606,0.0,
176,en,en,phonemes,44,none,1283759,0.9603395061833518,0.7142766615322658,
177,en,en,words,44,none,1283759,1.49990028657232,0.6659518887996674,
178,en,fr,phonemes,44,none,1283759,15.44779098183768,0.35778334053925104,
179,en,fr,words,44,none,1283759,24.256596736363,0.0,
180,en,en,phonemes,45,none,1383759,0.9515041940893446,0.7154691884177071,
181,en,en,words,45,none,1383759,1.4470192424229213,0.6747609046527318,
182,en,fr,phonemes,45,none,1383759,15.62449640764509,0.35730547411101204,
183,en,fr,words,45,none,1383759,24.651000603812083,0.0,
184,en,en,phonemes,46,none,1483759,0.9528583457810538,0.715419202532087,
185,en,en,words,46,none,1483759,1.4216858377797263,0.6802525354112897,
186,en,fr,phonemes,46,none,1483759,15.822181074959891,0.356569478392601,
187,en,fr,words,46,none,1483759,25.06946266610282,0.0,
188,en,en,phonemes,47,none,1583759,0.9498068448475429,0.7160540655681065,
189,en,en,words,47,none,1583759,1.4129637004307338,0.6825149597440447,
190,en,fr,phonemes,47,none,1583759,16.02817255510603,0.3561914212363107,
191,en,fr,words,47,none,1583759,24.536927045549664,0.0,
192,en,en,phonemes,48,none,1683759,0.9429112946646554,0.7188100175176348,
193,en,en,words,48,none,1683759,1.382437724147524,0.6876829861913408,
194,en,fr,phonemes,48,none,1683759,15.993200214930942,0.3587938916002001,
195,en,fr,words,48,none,1683759,25.208196812220983,0.0,
196,en,en,phonemes,49,none,1783759,0.9397809458460127,0.7188917712484088,
197,en,en,words,49,none,1783759,1.3781199044840677,0.6909784710747855,
198,en,fr,phonemes,49,none,1783759,16.152325135367256,0.36099445280006953,
199,en,fr,words,49,none,1783759,24.61168964930943,0.0,
200,en,en,phonemes,50,none,1883759,0.9343988082749503,0.7201730371202741,
201,en,en,words,50,none,1883759,1.355254072019032,0.6936511527810778,
202,en,fr,phonemes,50,none,1883759,16.14935955810547,0.3573819558620453,
203,en,fr,words,50,none,1883759,25.05864917428153,0.0,
204,en,en,phonemes,51,none,1983759,0.921390560899462,0.724233094896589,
205,en,en,words,51,none,1983759,1.291746575117111,0.7050809625898089,
206,en,fr,phonemes,51,none,1983759,16.25042124611991,0.3567904740742275,
207,en,fr,words,51,none,1983759,24.790798241751535,0.0,
208,en,en,phonemes,52,none,2083759,0.9217453346933637,0.7241077369281224,
209,en,en,words,52,none,2083759,1.2933967612811497,0.7041732004029411,
210,en,fr,phonemes,52,none,2083759,16.160517945425852,0.35673787329878126,
211,en,fr,words,52,none,2083759,24.52096700177874,0.0,
212,en,en,phonemes,53,none,2183759,0.9186820781912123,0.724686188016619,
213,en,en,words,53,none,2183759,1.2789359462601797,0.7085838298116411,
214,en,fr,phonemes,53,none,2183759,16.167374860491073,0.35666374817916324,
215,en,fr,words,53,none,2183759,24.707111759730747,0.0,
216,en,en,phonemes,54,none,2283759,0.9170498540742057,0.7251721847397941,
217,en,en,words,54,none,2283759,1.2609176692622048,0.7120182432447161,
218,en,fr,phonemes,54,none,2283759,16.087949766976493,0.3555112530674253,
219,en,fr,words,54,none,2283759,25.11654539707729,0.0,
220,en,en,phonemes,55,none,2383759,0.91146293592453,0.7259007134437561,
221,en,en,words,55,none,2383759,1.2398217724050795,0.7162421831403459,
222,en,fr,phonemes,55,none,2383759,16.139719742911204,0.356299239890916,
223,en,fr,words,55,none,2383759,24.461637828281948,0.0,
224,en,en,phonemes,56,none,2483759,0.9151355864320483,0.7257440163067409,
225,en,en,words,56,none,2483759,1.2360525492600032,0.7187773328168051,
226,en,fr,phonemes,56,none,2483759,15.945582394191197,0.35622682300635744,
227,en,fr,words,56,none,2483759,24.47811428615025,0.0,
228,en,en,phonemes,57,none,2583759,0.9093344640050616,0.7276251475470407,
229,en,en,words,57,none,2583759,1.2172409800801958,0.7208422192505428,
230,en,fr,phonemes,57,none,2583759,16.172920551845007,0.3494725159406662,
231,en,fr,words,57,none,2583759,24.780741978236605,0.0,
232,en,en,phonemes,58,none,2683759,0.9003535539082118,0.7298605205672127,
233,en,en,words,58,none,2683759,1.2015501952171326,0.7250299621309553,
234,en,fr,phonemes,58,none,2683759,16.076078612191335,0.35726939635617394,
235,en,fr,words,58,none,2683759,24.41368932233538,0.0,
236,en,en,phonemes,59,none,2783759,0.903755544083459,0.7295304389681135,
237,en,en,words,59,none,2783759,1.188191584961755,0.7277270391668592,
238,en,fr,phonemes,59,none,2783759,16.047313957214357,0.36003413791315897,
239,en,fr,words,59,none,2783759,24.545067607334683,0.0,
240,fr,en,phonemes,0,none,499,4.904853019714356,0.036329197486031,
241,fr,en,words,0,none,499,9.48151256779262,0.0,
242,fr,fr,phonemes,0,none,499,4.235325292859758,0.12037919030444963,
243,fr,fr,words,0,none,499,8.823511723109654,0.0195189434748276,
244,fr,en,phonemes,1,none,1071,5.731131299155099,0.1378326998949051,
245,fr,en,words,1,none,1071,11.051435620989118,0.0,
246,fr,fr,phonemes,1,none,1071,3.136309250150408,0.28130804319041114,
247,fr,fr,words,1,none,1071,7.4894124837602885,0.019286886949624334,
248,fr,en,phonemes,2,none,1727,5.763712831769671,0.1520487988122872,
249,fr,en,words,2,none,1727,11.52598647417341,0.0,
250,fr,fr,phonemes,2,none,1727,2.4758692398071287,0.3330446620328086,
251,fr,fr,words,2,none,1727,7.3174159044538225,0.026317310492308545,
252,fr,en,phonemes,3,none,2478,6.09379931804112,0.29447026801109316,
253,fr,en,words,3,none,2478,11.551483128138951,0.0,
254,fr,fr,phonemes,3,none,2478,2.0539673921040125,0.44734417973245894,
255,fr,fr,words,3,none,2478,7.135518500191825,0.03636942815567766,
256,fr,en,phonemes,4,none,3338,6.147849270139422,0.31767007625102994,
257,fr,en,words,4,none,3338,11.99814467402867,0.0,
258,fr,fr,phonemes,4,none,3338,1.9150071381160192,0.4920086797646114,
259,fr,fr,words,4,none,3338,6.991903125217982,0.04748545827650066,
260,fr,en,phonemes,5,none,4324,6.202441885266985,0.3205010325568063,
261,fr,en,words,5,none,4324,11.887046146937779,0.0,
262,fr,fr,phonemes,5,none,4324,1.8427561695916312,0.5033972470419747,
263,fr,fr,words,5,none,4324,6.829021647317069,0.053378723101424316,
264,fr,en,phonemes,6,none,5453,6.306162665230887,0.3128907115459442,
265,fr,en,words,6,none,5453,11.935623925345284,0.0,
266,fr,fr,phonemes,6,none,5453,1.8117029398509434,0.508903144291469,
267,fr,fr,words,6,none,5453,6.692789797101702,0.06076320682199938,
268,fr,en,phonemes,7,none,6747,6.419557019642421,0.32827858134678434,
269,fr,en,words,7,none,6747,12.508596662248884,0.0,
270,fr,fr,phonemes,7,none,6747,1.7656719560623169,0.5197185956069401,
271,fr,fr,words,7,none,6747,6.585384778703962,0.06388508025696502,
272,fr,en,phonemes,8,none,8229,6.664786210468837,0.31763890763691494,
273,fr,en,words,8,none,8229,12.637641725812639,0.0,
274,fr,fr,phonemes,8,none,8229,1.7486424936567033,0.5197628368309566,
275,fr,fr,words,8,none,8229,6.466248185294015,0.0727483440211841,
276,fr,en,phonemes,9,none,9927,6.563676974977766,0.30704014583996364,
277,fr,en,words,9,none,9927,12.462010896955217,0.0,
278,fr,fr,phonemes,9,none,9927,1.7082249916621617,0.5304239437920707,
279,fr,fr,words,9,none,9927,6.381562333788191,0.0782180447684867,
280,fr,en,phonemes,10,none,11872,6.547377598353795,0.32682556111471994,
281,fr,en,words,10,none,11872,13.292587678091866,0.0,
282,fr,fr,phonemes,10,none,11872,1.6568616612298148,0.5439837531362262,
283,fr,fr,words,10,none,11872,6.349217385428292,0.08292731794502053,
284,fr,en,phonemes,11,none,14100,6.718667141233172,0.32451202021326336,
285,fr,en,words,11,none,14100,13.054886513846261,0.0,
286,fr,fr,phonemes,11,none,14100,1.5845524625778198,0.55670150242533,
287,fr,fr,words,11,none,14100,6.130508245740618,0.10389406897340502,
288,fr,en,phonemes,12,none,16652,6.876207692555019,0.3211755644083023,
289,fr,en,words,12,none,16652,13.105501198904856,0.0,
290,fr,fr,phonemes,12,none,16652,1.5205262808118547,0.5717121245520456,
291,fr,fr,words,12,none,16652,5.92105084991455,0.12146597387641668,
292,fr,en,phonemes,13,none,19576,6.90668429510934,0.31636124651772635,
293,fr,en,words,13,none,19576,13.536481941223144,0.0,
294,fr,fr,phonemes,13,none,19576,1.472068455355508,0.5857972006457193,
295,fr,fr,words,13,none,19576,5.732572425569807,0.1422651294150523,
296,fr,en,phonemes,14,none,22925,7.0192818990434915,0.3219381959608623,
297,fr,en,words,14,none,22925,13.37719611794608,0.0,
298,fr,fr,phonemes,14,none,22925,1.3915178025790624,0.6038387648718697,
299,fr,fr,words,14,none,22925,5.497568377086094,0.16202394869497844,
300,fr,en,phonemes,15,none,26761,7.159156046731131,0.3214450119052614,
301,fr,en,words,15,none,26761,13.483222629002162,0.0,
302,fr,fr,phonemes,15,none,26761,1.3572948803901672,0.6132182106971741,
303,fr,fr,words,15,none,26761,5.307115521567209,0.17965194241063936,
304,fr,en,phonemes,16,none,31156,7.23247624206543,0.32761831947735376,
305,fr,en,words,16,none,31156,13.9910295148577,0.0,
306,fr,fr,phonemes,16,none,31156,1.3106619001797268,0.6244119307994842,
307,fr,fr,words,16,none,31156,5.1512714356013705,0.1944344872704574,
308,fr,en,phonemes,17,none,36190,7.434877470288958,0.32286316093376705,
309,fr,en,words,17,none,36190,14.082013010297503,0.0,
310,fr,fr,phonemes,17,none,36190,1.2880057208197457,0.6310005032675607,
311,fr,fr,words,17,none,36190,4.942042527335031,0.2147545204588345,
312,fr,en,phonemes,18,none,41957,7.369409761701311,0.32731889057159425,
313,fr,en,words,18,none,41957,14.187965604509627,0.0,
314,fr,fr,phonemes,18,none,41957,1.2718012831551688,0.6352194310256413,
315,fr,fr,words,18,none,41957,4.7599898605346675,0.23267268501435007,
316,fr,en,phonemes,19,none,48563,7.4936820482526505,0.3267296524558749,
317,fr,en,words,19,none,48563,14.350318131583078,0.0,
318,fr,fr,phonemes,19,none,48563,1.223943477153778,0.6476020701953343,
319,fr,fr,words,19,none,48563,4.54701741027832,0.2518399100644248,
320,fr,en,phonemes,20,none,56131,7.623645898546491,0.3311378386872155,
321,fr,en,words,20,none,56131,14.464817048209055,0.0,
322,fr,fr,phonemes,20,none,56131,1.2124005645343237,0.6505926152638026,
323,fr,fr,words,20,none,56131,4.345487270900182,0.27055358287266323,
324,fr,en,phonemes,21,none,64800,7.8835960982186455,0.3273276297705514,
325,fr,en,words,21,none,64800,15.06304520525251,0.0,
326,fr,fr,phonemes,21,none,64800,1.1766886598723276,0.6614072399139405,
327,fr,fr,words,21,none,64800,4.156895745413644,0.28834709236451556,
328,fr,en,phonemes,22,none,74730,7.929088650294712,0.3252445230994906,
329,fr,en,words,22,none,74730,14.881809979030065,0.0,
330,fr,fr,phonemes,22,none,74730,1.147641982623509,0.6687570157051086,
331,fr,fr,words,22,none,74730,3.911947156361171,0.31869806760549546,
332,fr,en,phonemes,23,none,86105,7.956595995766776,0.32885164678096773,
333,fr,en,words,23,none,86105,15.195579536437988,0.0,
334,fr,fr,phonemes,23,none,86105,1.1089348217419215,0.6804257437842233,
335,fr,fr,words,23,none,86105,3.6759100535256524,0.34319751574311935,
336,fr,en,phonemes,24,none,99136,8.112801103864397,0.32873121537481037,
337,fr,en,words,24,none,99136,15.592591969081333,0.0,
338,fr,fr,phonemes,24,none,99136,1.1041504333359855,0.6786615181309836,
339,fr,fr,words,24,none,99136,3.5099868815285817,0.35936828702688217,
340,fr,en,phonemes,25,none,114063,8.403773089817593,0.3311252494709832,
341,fr,en,words,25,none,114063,15.916236941746304,0.0,
342,fr,fr,phonemes,25,none,114063,1.0717298649379186,0.6893741316114154,
343,fr,fr,words,25,none,114063,3.365904750279018,0.37394455821173533,
344,fr,en,phonemes,26,none,131162,8.52443217577253,0.3284681368044444,
345,fr,en,words,26,none,131162,15.89656196485247,0.0,
346,fr,fr,phonemes,26,none,131162,1.066350918837956,0.6926184928417206,
347,fr,fr,words,26,none,131162,3.224044155529567,0.3948941639917237,
348,fr,en,phonemes,27,none,150750,8.569246606009347,0.3308609951904842,
349,fr,en,words,27,none,150750,16.496201344081335,0.0,
350,fr,fr,phonemes,27,none,150750,1.0349874057769775,0.6999386856896537,
351,fr,fr,words,27,none,150750,2.990755352973938,0.42141568435941423,
352,fr,en,phonemes,28,none,173188,8.843179862976074,0.3286259136199951,
353,fr,en,words,28,none,173188,16.727154556274414,0.0,
354,fr,fr,phonemes,28,none,173188,1.0149190410886493,0.7043880842072623,
355,fr,fr,words,28,none,173188,2.8523269127437048,0.4409711355481829,
356,fr,en,phonemes,29,none,198891,9.102617362976074,0.3298151546376092,
357,fr,en,words,29,none,198891,17.3058824898856,0.0,
358,fr,fr,phonemes,29,none,198891,1.012936440535954,0.7055799208368574,
359,fr,fr,words,29,none,198891,2.7639181197030203,0.45316372215747835,
360,fr,en,phonemes,30,none,228334,9.084050658089774,0.33042229853357585,
361,fr,en,words,30,none,228334,17.208090366908483,0.0,
362,fr,fr,phonemes,30,none,228334,0.9799467130388533,0.7152051338468279,
363,fr,fr,words,30,none,228334,2.5894198025294712,0.4796985499858856,
364,fr,en,phonemes,31,none,262062,9.377953660692487,0.3315823933397021,
365,fr,en,words,31,none,262062,17.66353345816476,0.0,
366,fr,fr,phonemes,31,none,262062,0.9674748278345381,0.7202864093099322,
367,fr,fr,words,31,none,262062,2.4457788395200457,0.501313876407487,
368,fr,en,phonemes,32,none,300698,9.770736115591866,0.3311903316463743,
369,fr,en,words,32,none,300698,18.250146161760604,0.0,
370,fr,fr,phonemes,32,none,300698,0.951692868232727,0.7230690436363221,
371,fr,fr,words,32,none,300698,2.338468351840973,0.5169463421957834,
372,fr,en,phonemes,33,none,344956,10.057637988499232,0.329970675774983,
373,fr,en,words,33,none,344956,18.414012326921736,0.0,
374,fr,fr,phonemes,33,none,344956,0.9289373251370021,0.7297506014960152,
375,fr,fr,words,33,none,344956,2.214290249007089,0.5380953947646278,
376,fr,en,phonemes,34,none,395654,10.354848202296665,0.3320563039949962,
377,fr,en,words,34,none,395654,18.800980616978237,0.0,
378,fr,fr,phonemes,34,none,395654,0.9107588304110936,0.7342206678390503,
379,fr,fr,words,34,none,395654,2.116855079787118,0.5564089919498989,
380,fr,en,phonemes,35,none,453730,10.727761483873639,0.3315538395813533,
381,fr,en,words,35,none,453730,19.291500680106026,0.0,
382,fr,fr,phonemes,35,none,453730,0.8896580718585423,0.7404779719625201,
383,fr,fr,words,35,none,453730,1.9995840329442705,0.5718057488373348,
384,fr,en,phonemes,36,none,520256,11.342531383514403,0.33174126407078336,
385,fr,en,words,36,none,520256,19.749407097952705,0.0,
386,fr,fr,phonemes,36,none,520256,0.888407374382019,0.7414095959663392,
387,fr,fr,words,36,none,520256,1.9320932995932443,0.5865444354670388,
388,fr,en,phonemes,37,none,596463,11.984717630113874,0.3322293867553983,
389,fr,en,words,37,none,596463,20.3118553074428,0.0,
390,fr,fr,phonemes,37,none,596463,0.8654678723471505,0.7482758840833391,
391,fr,fr,words,37,none,596463,1.8447290006024497,0.6023403643029077,
392,fr,en,phonemes,38,none,683759,12.712014788491386,0.33212039072172983,
393,fr,en,words,38,none,683759,21.19944179207938,0.0,
394,fr,fr,phonemes,38,none,683759,0.8502637134279524,0.7506504214831761,
395,fr,fr,words,38,none,683759,1.8116310137680598,0.6079085378987449,
396,fr,en,phonemes,39,none,783759,13.5776310206822,0.33235338704926626,
397,fr,en,words,39,none,783759,21.849020538330077,0.0,
398,fr,fr,phonemes,39,none,783759,0.8508347037519728,0.7523734227589198,
399,fr,fr,words,39,none,783759,1.787169398205621,0.6123013577461243,
400,fr,en,phonemes,40,none,883759,14.34421515764509,0.33173749211856296,
401,fr,en,words,40,none,883759,22.159717274257115,0.0,
