,lang_train,lang,level,epoch,init,num_samples,loss,accuracy,time
43,en,fr,words,10,none,11872,13.08362223815918,0.0,
44,en,en,phonemes,11,none,14100,1.6124743844441005,0.5359131282397679,
45,en,en,words,11,none,14100,6.3147769410269605,0.09397455126260008,
46,en,fr,phonemes,11,none,14100,6.456055318014962,0.34680707185609,
47,en,fr,words,11,none,14100,13.57515115574428,0.0,
48,en,en,phonemes,12,none,16652,1.5813135952949524,0.5441467230319976,
49,en,en,words,12,none,16652,6.126141184125628,0.10609251993043083,
50,en,fr,phonemes,12,none,16652,6.430669125693185,0.3501403755290168,
51,en,fr,words,12,none,16652,13.602920530046735,0.0,
52,en,en,phonemes,13,none,19576,1.523945624079023,0.5567746222700392,
53,en,en,words,13,none,19576,5.940678368159703,0.11944528096701418,
54,en,fr,phonemes,13,none,19576,6.684315799713135,0.3381613644020898,
55,en,fr,words,13,none,19576,13.97650676727295,0.0,
56,en,en,phonemes,14,none,22925,1.480385153566088,0.5682686381680625,
57,en,en,words,14,none,22925,5.7529902839660645,0.13171429581514427,
58,en,fr,phonemes,14,none,22925,6.696454856872559,0.3499326523201806,
59,en,fr,words,14,none,22925,13.915262729099819,0.0,
60,en,en,phonemes,15,none,26761,1.4424814255578178,0.5764981382574353,
61,en,en,words,15,none,26761,5.548880648476737,0.1486773243205888,
62,en,fr,phonemes,15,none,26761,6.888897551400321,0.3508172666004726,
63,en,fr,words,15,none,26761,14.187609516688756,0.0,
64,en,en,phonemes,16,none,31156,1.4138824802126204,0.5852165546757835,
65,en,en,words,16,none,31156,5.376201835632324,0.16320833291752,
66,en,fr,phonemes,16,none,31156,6.927030984061105,0.3495991577931813,
67,en,fr,words,16,none,31156,14.477414607456753,0.0,
68,en,en,phonemes,17,none,36190,1.390996490750994,0.5930986630575997,
69,en,en,words,17,none,36190,5.203698765345982,0.1713873105134283,
70,en,fr,phonemes,17,none,36190,7.028806996481759,0.35016482489449635,
71,en,fr,words,17,none,36190,15.156316331045968,0.0,
72,en,en,phonemes,18,none,41957,1.3664674320220946,0.5974454669611795,
73,en,en,words,18,none,41957,5.082746042796543,0.1783463352535452,
74,en,fr,phonemes,18,none,41957,7.298614583696637,0.3495979350805283,
75,en,fr,words,18,none,41957,15.196204331534249,0.0,
76,en,en,phonemes,19,none,48563,1.3274515608378818,0.6071820842197964,
77,en,en,words,19,none,48563,4.7963476014818465,0.20618583578722818,
78,en,fr,phonemes,19,none,48563,7.399773994990758,0.3500575922386987,
79,en,fr,words,19,none,48563,15.332302758353098,0.0,
80,en,en,phonemes,20,none,56131,1.3207139607838223,0.6106754540715899,
81,en,en,words,20,none,56131,4.616509098597935,0.22449052346604212,
82,en,fr,phonemes,20,none,56131,7.32108964920044,0.34720864369188037,
83,en,fr,words,20,none,56131,15.211826551164899,0.0,
84,en,en,phonemes,21,none,64800,1.2949654760360718,0.6177042017323631,
85,en,en,words,21,none,64800,4.402668943132673,0.24354112809044975,
86,en,fr,phonemes,21,none,64800,7.449216381617955,0.34757084872041427,
87,en,fr,words,21,none,64800,15.73219227709089,0.0,
88,en,en,phonemes,22,none,74730,1.268085263797215,0.6245266635417939,
89,en,en,words,22,none,74730,4.24938558442252,0.25632440665790013,
90,en,fr,phonemes,22,none,74730,7.549987618037632,0.35333761605194636,
91,en,fr,words,22,none,74730,15.620367954799107,0.0,
92,en,en,phonemes,23,none,86105,1.2484432257243565,0.630415720462799,
93,en,en,words,23,none,86105,3.9933946323394776,0.28778846898249216,
94,en,fr,phonemes,23,none,86105,7.545630790165492,0.3534130098308836,
95,en,fr,words,23,none,86105,16.083459938049316,0.0,
96,en,en,phonemes,24,none,99136,1.2265908408846173,0.6363086818286351,
97,en,en,words,24,none,99136,3.770845338003976,0.3144300925305911,
98,en,fr,phonemes,24,none,99136,7.608449202946254,0.3546664324828557,
99,en,fr,words,24,none,99136,16.49438975415911,0.0,
100,en,en,phonemes,25,none,114063,1.2160783370562962,0.6416116275106157,
101,en,en,words,25,none,114063,3.6042268050057547,0.33325680892808096,
102,en,fr,phonemes,25,none,114063,7.948354977743966,0.35054584281785145,
103,en,fr,words,25,none,114063,16.504610182625907,0.0,
104,en,en,phonemes,26,none,131162,1.193939854485648,0.6452314250809805,
105,en,en,words,26,none,131162,3.4210445801871163,0.3544089594738824,
106,en,fr,phonemes,26,none,131162,8.076587733132499,0.35205337738990783,
107,en,fr,words,26,none,131162,17.061636731828962,0.0,
108,en,en,phonemes,27,none,150750,1.1750679364204406,0.6513407101971762,
109,en,en,words,27,none,150750,3.226846531867981,0.37682301429339815,
110,en,fr,phonemes,27,none,150750,8.015527030944824,0.35176830773694173,
111,en,fr,words,27,none,150750,17.545662745884485,0.0,
112,en,en,phonemes,28,none,173188,1.1573469696044922,0.6563932889870235,
113,en,en,words,28,none,173188,3.064442659514291,0.39981954671655384,
114,en,fr,phonemes,28,none,173188,8.422598386492048,0.3491779024941581,
115,en,fr,words,28,none,173188,17.875035485403878,0.0,
116,en,en,phonemes,29,none,198891,1.128128398827144,0.664486987216132,
117,en,en,words,29,none,198891,2.840975742203849,0.43264883029460904,
118,en,fr,phonemes,29,none,198891,8.414404899052212,0.3511269267627171,
119,en,fr,words,29,none,198891,18.027531901768274,0.0,
120,en,en,phonemes,30,none,228334,1.1235630910055978,0.6661947916916439,
121,en,en,words,30,none,228334,2.710355871336801,0.4512472710779735,
122,en,fr,phonemes,30,none,228334,8.656101019178118,0.34894561845915656,
123,en,fr,words,30,none,228334,18.153458764212473,0.0,
124,en,en,phonemes,31,none,262062,1.096976511137826,0.6745215031078884,
125,en,en,words,31,none,262062,2.570432452474322,0.47300362171445576,
126,en,fr,phonemes,31,none,262062,8.843767816816058,0.35267759237970625,
127,en,fr,words,31,none,262062,18.514872898646765,0.0,
128,en,en,phonemes,32,none,300698,1.0898308475358145,0.6756341602461678,
129,en,en,words,32,none,300698,2.4055540865489413,0.5003223166976656,
130,en,fr,phonemes,32,none,300698,9.046066438947404,0.3521901513338089,
131,en,fr,words,32,none,300698,18.388675005231583,0.0,
132,en,en,phonemes,33,none,344956,1.0733696376936777,0.6795570635454995,
133,en,en,words,33,none,344956,2.2823833667891367,0.518601569380079,
134,en,fr,phonemes,33,none,344956,9.315538728441512,0.35425045674187794,
135,en,fr,words,33,none,344956,19.00693521990095,0.0,
136,en,en,phonemes,34,none,395654,1.0614199177878243,0.6834848210130419,
137,en,en,words,34,none,395654,2.1538755578994753,0.5412897152900695,
138,en,fr,phonemes,34,none,395654,9.535287576947894,0.3517491020645414,
139,en,fr,words,34,none,395654,19.49776800101144,0.0,
140,en,en,phonemes,35,none,453730,1.0481035325186594,0.6877739620889937,
141,en,en,words,35,none,453730,2.0893944032532827,0.5552615325110299,
142,en,fr,phonemes,35,none,453730,10.02005969456264,0.3542697255270822,
143,en,fr,words,35,none,453730,20.018384637015206,0.0,
144,en,en,phonemes,36,none,520256,1.0379744559015547,0.6900476907661983,
145,en,en,words,36,none,520256,1.975857885633196,0.5729930703299386,
146,en,fr,phonemes,36,none,520256,10.471981033325195,0.3514150683368955,
147,en,fr,words,36,none,520256,20.435786993844168,0.0,
148,en,en,phonemes,37,none,596463,1.0294208104951041,0.69300675371715,
149,en,en,words,37,none,596463,1.916739384174347,0.5841054701294218,
150,en,fr,phonemes,37,none,596463,10.917868658883231,0.3577445511817932,
151,en,fr,words,37,none,596463,21.028661379132952,0.0,
152,en,en,phonemes,38,none,683759,1.0059561025755746,0.7009142432894025,
153,en,en,words,38,none,683759,1.744378918988364,0.6158694738319942,
154,en,fr,phonemes,38,none,683759,11.56954158782959,0.3561795773676463,
155,en,fr,words,38,none,683759,21.86942681012835,0.0,
156,en,en,phonemes,39,none,783759,1.0008006933757236,0.7017046186583382,
157,en,en,words,39,none,783759,1.7178388175964356,0.6218573988505772,
158,en,fr,phonemes,39,none,783759,12.287327757699149,0.3555885702882494,
159,en,fr,words,39,none,783759,22.414263669695174,0.0,
160,en,en,phonemes,40,none,883759,0.9834277080808367,0.7068034073284694,
161,en,en,words,40,none,883759,1.620725206034524,0.6419035867963518,
162,en,fr,phonemes,40,none,883759,13.010071849278042,0.35762540311472757,
163,en,fr,words,40,none,883759,23.09403563799177,0.0,
164,en,en,phonemes,41,none,983759,0.9781532639094761,0.7075350411960056,
165,en,en,words,41,none,983759,1.5602884505135672,0.6511874841962542,
166,en,fr,phonemes,41,none,983759,13.728273115975517,0.3566656479324613,
167,en,fr,words,41,none,983759,23.67664575631278,0.0,
168,en,en,phonemes,42,none,1083759,0.9749174723625184,0.7090992821965899,
169,en,en,words,42,none,1083759,1.547633805683681,0.6547523032937731,
170,en,fr,phonemes,42,none,1083759,14.228490639822823,0.3541923636027745,
171,en,fr,words,42,none,1083759,23.818956146240236,0.0,
172,en,en,phonemes,43,none,1183759,0.9604191683360509,0.7130852343354906,
173,en,en,words,43,none,1183759,1.48890642786026,0.6641369008336748,
174,en,fr,phonemes,43,none,1183759,14.844594980512346,0.35246401044300624,
175,en,fr,words,43,none,1183759,24.547510236467634,0.0,
176,en,en,phonemes,44,none,1283759,0.9527459490980421,0.7158791918073382,
177,en,en,words,44,none,1283759,1.4419752717699323,0.6740146035807474,
178,en,fr,phonemes,44,none,1283759,15.010443584987096,0.35586141531808035,
179,en,fr,words,44,none,1283759,24.516370954241072,0.0,
180,en,en,phonemes,45,none,1383759,0.9454919800077166,0.7176436355454581,
181,en,en,words,45,none,1383759,1.4123371038777488,0.6835878635474614,
182,en,fr,phonemes,45,none,1383759,15.168933656964983,0.3581114603110722,
183,en,fr,words,45,none,1383759,24.3291985408238,0.0,
184,en,en,phonemes,46,none,1483759,0.942499691929136,0.7187201613017491,
185,en,en,words,46,none,1483759,1.407560378381184,0.6828635028089796,
186,en,fr,phonemes,46,none,1483759,15.51238688986642,0.3585050266470228,
187,en,fr,words,46,none,1483759,24.77223667689732,0.0,
188,en,en,phonemes,47,none,1583759,0.9431357742037092,0.7185881115368434,
189,en,en,words,47,none,1583759,1.3946966228825706,0.6872737795625414,
190,en,fr,phonemes,47,none,1583759,15.711825719560895,0.35791821990694317,
191,en,fr,words,47,none,1583759,24.414500106811523,0.0,
192,en,en,phonemes,48,none,1683759,0.9346432249886649,0.7203373932838439,
193,en,en,words,48,none,1683759,1.3537093873705184,0.6945627478190831,
194,en,fr,phonemes,48,none,1683759,15.68341866520473,0.3545103934662683,
195,en,fr,words,48,none,1683759,24.70221533857073,0.0,
196,en,en,phonemes,49,none,1783759,0.9243270504815237,0.7233026888711112,
197,en,en,words,49,none,1783759,1.31643572476932,0.6988555441583906,
198,en,fr,phonemes,49,none,1783759,15.819131562369211,0.3541358198438372,
199,en,fr,words,49,none,1783759,24.75730817086356,0.0,
200,en,en,phonemes,50,none,1883759,0.9276121287345886,0.7224135287829808,
201,en,en,words,50,none,1883759,1.3116615176541464,0.7031423924650465,
202,en,fr,phonemes,50,none,1883759,15.849716121128628,0.35329929910387314,
203,en,fr,words,50,none,1883759,24.563812959943498,0.0,
204,en,en,phonemes,51,none,1983759,0.9232037778241293,0.7242444795880999,
205,en,en,words,51,none,1983759,1.282100514480046,0.7080092211110252,
206,en,fr,phonemes,51,none,1983759,15.827596080235072,0.35380001957075935,
207,en,fr,words,51,none,1983759,25.02804962376186,0.0,
208,en,en,phonemes,52,none,2083759,0.9219798710005624,0.7241954079355513,
209,en,en,words,52,none,2083759,1.2807371947084154,0.7084755477564676,
210,en,fr,phonemes,52,none,2083759,16.05571901702881,0.35438922085080826,
211,en,fr,words,52,none,2083759,24.36187105669294,0.0,
212,en,en,phonemes,53,none,2183759,0.9186863234724317,0.7246568921634129,
213,en,en,words,53,none,2183759,1.2806730402878352,0.7097714348861149,
214,en,fr,phonemes,53,none,2183759,15.846644816807338,0.3564680579219546,
215,en,fr,words,53,none,2183759,24.31086846051897,0.0,
216,en,en,phonemes,54,none,2283759,0.9039641789368221,0.7289219257490975,
217,en,en,words,54,none,2283759,1.2445970472267696,0.7176400446551187,
218,en,fr,phonemes,54,none,2283759,15.828028548104422,0.35445390461172377,
219,en,fr,words,54,none,2283759,24.872399344308036,0.0,
220,en,en,phonemes,55,none,2383759,0.9099993134566716,0.7279791866030012,
221,en,en,words,55,none,2383759,1.2294274243627277,0.7194575195993695,
222,en,fr,phonemes,55,none,2383759,15.797534452165877,0.3578013924189976,
223,en,fr,words,55,none,2383759,24.570784637451172,0.0,
224,en,en,phonemes,56,none,2483759,0.9054108050210136,0.7287239557674953,
225,en,en,words,56,none,2483759,1.226554049389703,0.7196609546457018,
226,en,fr,phonemes,56,none,2483759,15.848972727094377,0.35547152308055335,
227,en,fr,words,56,none,2483759,24.680163471766882,0.0,
228,en,en,phonemes,57,none,2583759,0.8998445112024035,0.7299633133752006,
229,en,en,words,57,none,2583759,1.1968770080634525,0.7262019725527082,
230,en,fr,phonemes,57,none,2583759,15.725778879438128,0.3566166444846562,
231,en,fr,words,57,none,2583759,24.45486699785505,0.0,
232,en,en,phonemes,58,none,2683759,0.8996196416105543,0.7295542870249067,
233,en,en,words,58,none,2683759,1.2061862047399794,0.7238762307167054,
234,en,fr,phonemes,58,none,2683759,15.712377919878278,0.3565659610543932,
235,en,fr,words,58,none,2683759,24.689548311505998,0.0,
236,en,en,phonemes,59,none,2783759,0.8917401698316847,0.7328101606369019,
237,en,en,words,59,none,2783759,1.176232253415244,0.7289739217417581,
238,en,fr,phonemes,59,none,2783759,15.806640693664551,0.35544789385795594,
239,en,fr,words,59,none,2783759,24.729765250069754,0.0,
240,fr,en,phonemes,0,none,499,4.951484890529088,0.061258528445714285,
241,fr,en,words,0,none,499,9.454420017787388,0.0,
242,fr,fr,phonemes,0,none,499,4.289311891828264,0.17210559483936855,
243,fr,fr,words,0,none,499,8.829490832737514,0.010150710497384093,
244,fr,en,phonemes,1,none,1071,5.934302474975586,0.1229903825862067,
245,fr,en,words,1,none,1071,11.051940285818917,0.0,
246,fr,fr,phonemes,1,none,1071,3.228596101760864,0.29069978642463684,
247,fr,fr,words,1,none,1071,7.526672622135707,0.019240623386044587,
248,fr,en,phonemes,2,none,1727,5.93671856362479,0.14949698618905885,
249,fr,en,words,2,none,1727,11.54759328678676,0.0,
250,fr,fr,phonemes,2,none,1727,2.596990579196385,0.3237349784374237,
251,fr,fr,words,2,none,1727,7.35294533102853,0.02893825159867161,
252,fr,en,phonemes,3,none,2478,6.13541862978254,0.2892122985294887,
253,fr,en,words,3,none,2478,11.423662122453962,0.0,
254,fr,fr,phonemes,3,none,2478,2.084866641317095,0.45305795666149684,
255,fr,fr,words,3,none,2478,7.158960020882743,0.035735818996892446,
256,fr,en,phonemes,4,none,3338,6.160863032477242,0.29290326947825296,
257,fr,en,words,4,none,3338,11.661996477399553,0.0,
258,fr,fr,phonemes,4,none,3338,2.0147062007359096,0.4617775173868452,
259,fr,fr,words,4,none,3338,6.985589649200439,0.04226988248553659,
260,fr,en,phonemes,5,none,4324,6.320993006569998,0.31018360951968604,
261,fr,en,words,5,none,4324,11.994427561078753,0.0,
262,fr,fr,phonemes,5,none,4324,1.8889556557791574,0.48950042721203396,
263,fr,fr,words,5,none,4324,6.825001042502267,0.05394023713602551,
264,fr,en,phonemes,6,none,5453,6.562487039021083,0.3103219730513436,
265,fr,en,words,6,none,5453,12.549162191118512,0.0,
266,fr,fr,phonemes,6,none,5453,1.849641641480582,0.49758870458602905,
267,fr,fr,words,6,none,5453,6.733937830243792,0.06000594015658966,
268,fr,en,phonemes,7,none,6747,6.609768767220634,0.31434493122782026,
269,fr,en,words,7,none,6747,12.829929066249303,0.0,
270,fr,fr,phonemes,7,none,6747,1.7855784646442958,0.5112670155933925,
271,fr,fr,words,7,none,6747,6.606048723493304,0.06802322291210294,
272,fr,en,phonemes,8,none,8229,6.6274251422882084,0.32200557158674514,
273,fr,en,words,8,none,8229,12.222734877450126,0.0,
274,fr,fr,phonemes,8,none,8229,1.7383171484810966,0.5202940070969718,
275,fr,fr,words,8,none,8229,6.4709223393031525,0.07468796931313616,
276,fr,en,phonemes,9,none,9927,6.632267241614206,0.3259999831574304,
277,fr,en,words,9,none,9927,12.922399636404855,0.0,
278,fr,fr,phonemes,9,none,9927,1.677195661681039,0.5353700419494084,
279,fr,fr,words,9,none,9927,6.3454454857962475,0.0812850029138582,
280,fr,en,phonemes,10,none,11872,6.716563806533814,0.32380030122825076,
281,fr,en,words,10,none,11872,13.051806800842286,0.0,
282,fr,fr,phonemes,10,none,11872,1.632995344025748,0.545259637253625,
283,fr,fr,words,10,none,11872,6.217525182996478,0.09267237746715545,
284,fr,en,phonemes,11,none,14100,6.78320781653268,0.3270434533868517,
285,fr,en,words,11,none,14100,12.87402634865897,0.0,
286,fr,fr,phonemes,11,none,14100,1.5519974220820836,0.5639399886131287,
287,fr,fr,words,11,none,14100,6.028619100570679,0.10704547135106154,
288,fr,en,phonemes,12,none,16652,6.839141535622733,0.31960375336238317,
289,fr,en,words,12,none,16652,13.230177384512766,0.0,
290,fr,fr,phonemes,12,none,16652,1.4972936435426984,0.577694470337459,
291,fr,fr,words,12,none,16652,5.863254978724888,0.12528305085003377,
292,fr,en,phonemes,13,none,19576,7.08304119001116,0.32605822946344104,
293,fr,en,words,13,none,19576,13.421398304530552,0.0,
294,fr,fr,phonemes,13,none,19576,1.4348674597058977,0.5908443199566432,
295,fr,fr,words,13,none,19576,5.660465543746948,0.14192738840835434,
296,fr,en,phonemes,14,none,22925,7.094913984571185,0.3295222911153521,
297,fr,en,words,14,none,22925,13.927322079249791,0.0,
298,fr,fr,phonemes,14,none,22925,1.391461694444929,0.602563370023455,
299,fr,fr,words,14,none,22925,5.503627155031476,0.16074837288047586,
300,fr,en,phonemes,15,none,26761,7.256957257952009,0.32620362894875665,
301,fr,en,words,15,none,26761,13.577097158159528,0.0,
302,fr,fr,phonemes,15,none,26761,1.3404114582879203,0.6162595733574459,
303,fr,fr,words,15,none,26761,5.266365795407976,0.18442418642980712,
304,fr,en,phonemes,16,none,31156,7.364830538068499,0.3221091921670096,
305,fr,en,words,16,none,31156,13.832134088788713,0.0,
306,fr,fr,phonemes,16,none,31156,1.3332462073053633,0.6184991934640067,
307,fr,fr,words,16,none,31156,5.101592720031738,0.1988274783194065,
308,fr,en,phonemes,17,none,36190,7.527078872680664,0.32749549397400446,
309,fr,en,words,17,none,36190,13.890103884015765,0.0,
310,fr,fr,phonemes,17,none,36190,1.2805496411323547,0.6322872605323792,
311,fr,fr,words,17,none,36190,4.888075103214809,0.21972886360968863,
312,fr,en,phonemes,18,none,41957,7.691757611955915,0.3262690274545125,
313,fr,en,words,18,none,41957,14.062928945268903,0.0,
314,fr,fr,phonemes,18,none,41957,1.2864575755255563,0.6291428125245231,
315,fr,fr,words,18,none,41957,4.749352652685983,0.230408579153674,
316,fr,en,phonemes,19,none,48563,7.608656805310931,0.32851146142823356,
317,fr,en,words,19,none,48563,14.16945189666748,0.0,
318,fr,fr,phonemes,19,none,48563,1.2271377062797546,0.6475286730357579,
319,fr,fr,words,19,none,48563,4.500377908706665,0.25706014399017607,
320,fr,en,phonemes,20,none,56131,7.920289731706892,0.3269761244399207,
321,fr,en,words,20,none,56131,14.58580732836042,0.0,
322,fr,fr,phonemes,20,none,56131,1.194772910935538,0.6567082473209926,
323,fr,fr,words,20,none,56131,4.273766318457467,0.2787366196342877,
324,fr,en,phonemes,21,none,64800,7.962288805280413,0.3270758818217686,
325,fr,en,words,21,none,64800,14.957845231192453,0.0,
326,fr,fr,phonemes,21,none,64800,1.1889038503510612,0.6581346311228616,
327,fr,fr,words,21,none,64800,4.1483080880301335,0.2908640078817095,
328,fr,en,phonemes,22,none,74730,8.02442781993321,0.33083046671322414,
329,fr,en,words,22,none,74730,15.035861235482352,0.0,
330,fr,fr,phonemes,22,none,74730,1.1496071990558079,0.6674145911761693,
331,fr,fr,words,22,none,74730,3.9288001345225743,0.31495964267424176,
332,fr,en,phonemes,23,none,86105,8.096578464508056,0.3299505614723478,
333,fr,en,words,23,none,86105,14.897961616516113,0.0,
334,fr,fr,phonemes,23,none,86105,1.125600875241416,0.6747833090509687,
335,fr,fr,words,23,none,86105,3.7036619926180157,0.3391680730666433,
336,fr,en,phonemes,24,none,99136,8.254991634913853,0.32853073510101866,
337,fr,en,words,24,none,99136,15.311094436645508,0.0,
338,fr,fr,phonemes,24,none,99136,1.1031981776782445,0.6804569102355412,
339,fr,fr,words,24,none,99136,3.602234723908561,0.3509913397516523,
340,fr,en,phonemes,25,none,114063,8.429508155277798,0.33099973503180913,
341,fr,en,words,25,none,114063,15.818774092538016,0.0,
342,fr,fr,phonemes,25,none,114063,1.088141966342926,0.6857045615059989,
343,fr,fr,words,25,none,114063,3.3961589250564574,0.3719154228823526,
344,fr,en,phonemes,26,none,131162,8.556990450177874,0.33274924721036636,
345,fr,en,words,26,none,131162,16.059583838326592,0.0,
346,fr,fr,phonemes,26,none,131162,1.052856352874211,0.6949822416305542,
347,fr,fr,words,26,none,131162,3.2061984613963537,0.3960490680081504,
348,fr,en,phonemes,27,none,150750,8.81580562700544,0.3312854766505105,
349,fr,en,words,27,none,150750,16.46743220084054,0.0,
350,fr,fr,phonemes,27,none,150750,1.0448119857651847,0.6971314502443586,
351,fr,fr,words,27,none,150750,3.0444829627445764,0.41415028374535695,
352,fr,en,phonemes,28,none,173188,8.857081159319197,0.3308421368088041,
353,fr,en,words,28,none,173188,16.551717075892856,0.0,
354,fr,fr,phonemes,28,none,173188,1.0265382835524424,0.7035330421583993,
355,fr,fr,words,28,none,173188,2.9257402477264405,0.4342642678022385,
356,fr,en,phonemes,29,none,198891,9.071847272600447,0.3307000492470605,
357,fr,en,words,29,none,198891,16.948003631591796,0.0,
358,fr,fr,phonemes,29,none,198891,0.9947735421998161,0.7119105640138899,
359,fr,fr,words,29,none,198891,2.7052999063219345,0.46517220073086873,
360,fr,en,phonemes,30,none,228334,9.244526826586043,0.3336552347455706,
361,fr,en,words,30,none,228334,17.459163269042968,0.0,
362,fr,fr,phonemes,30,none,228334,0.9859978384290423,0.7138244653429304,
363,fr,fr,words,30,none,228334,2.611579543658665,0.4785866479873657,
364,fr,en,phonemes,31,none,262062,9.444693669455392,0.33052558643477303,
365,fr,en,words,31,none,262062,17.860925827026367,0.0,
366,fr,fr,phonemes,31,none,262062,0.959018091746739,0.7219791968890599,
367,fr,fr,words,31,none,262062,2.419503028529031,0.5048001308100564,
368,fr,en,phonemes,32,none,300698,9.762671964917864,0.33170377595084055,
369,fr,en,words,32,none,300698,18.159901552472796,0.0,
370,fr,fr,phonemes,32,none,300698,0.955843747138977,0.7232690152440753,
371,fr,fr,words,32,none,300698,2.3445741626194545,0.5167914630004338,
372,fr,en,phonemes,33,none,344956,9.958569114140102,0.33024301188332694,
373,fr,en,words,33,none,344956,18.390296513148716,0.0,
374,fr,fr,phonemes,33,none,344956,0.9421562880788531,0.7267143821716309,
375,fr,fr,words,33,none,344956,2.298155411992754,0.5297768076658249,
376,fr,en,phonemes,34,none,395654,10.44629399381365,0.3306552362442017,
377,fr,en,words,34,none,395654,19.0932673601423,0.0,
378,fr,fr,phonemes,34,none,395654,0.9171474270820618,0.7337015305246626,
379,fr,fr,words,34,none,395654,2.138683686324528,0.549496808222362,
380,fr,en,phonemes,35,none,453730,10.853268743787494,0.33211022445133753,
381,fr,en,words,35,none,453730,19.3211731741769,0.0,
382,fr,fr,phonemes,35,none,453730,0.9152545545441764,0.73479487153462,
383,fr,fr,words,35,none,453730,2.082101686818259,0.5580325838157109,
384,fr,en,phonemes,36,none,520256,11.286158298492431,0.3314820763042995,
385,fr,en,words,36,none,520256,19.782230065482004,0.0,
386,fr,fr,phonemes,36,none,520256,0.8799201878479549,0.7432780502183097,
387,fr,fr,words,36,none,520256,1.9455745280129568,0.5800832283496856,
388,fr,en,phonemes,37,none,596463,11.982843150547573,0.33147566982678006,
389,fr,en,words,37,none,596463,20.54101523045131,0.0,
390,fr,fr,phonemes,37,none,596463,0.8656822472981044,0.7466164380482265,
391,fr,fr,words,37,none,596463,1.887392390864236,0.5929756803171975,
392,fr,en,phonemes,38,none,683759,12.498004690987724,0.33168304213455746,
393,fr,en,words,38,none,683759,21.162208722795757,0.0,
394,fr,fr,phonemes,38,none,683759,0.8613549436841692,0.7494240079607283,
395,fr,fr,words,38,none,683759,1.8034144535405294,0.6075198678970337,
396,fr,en,phonemes,39,none,783759,13.4624229322161,0.3326408232791083,
397,fr,en,words,39,none,783759,21.459341524396624,0.0,
398,fr,fr,phonemes,39,none,783759,0.8386406834466117,0.7545242325237819,
399,fr,fr,words,39,none,783759,1.7201004541260856,0.6241969917501722,
400,fr,en,phonemes,40,none,883759,14.12148346383231,0.33171637998308456,
401,fr,en,words,40,none,883759,22.332969554356165,0.0,
402,fr,fr,phonemes,40,none,883759,0.8188142083372388,0.7603847886494228,
