,lang_train,lang,level,epoch,init,num_samples,loss,accuracy,time
96,en,en,phonemes,24,none,99136,1.2156388704436165,0.6398858139174325,
97,en,en,words,24,none,99136,3.7384068679809572,0.31529197321619307,
98,en,fr,phonemes,24,none,99136,7.623296271187918,0.3559912679365703,
99,en,fr,words,24,none,99136,16.565642446245466,0.0,
100,en,en,phonemes,25,none,114063,1.1998087930679322,0.6441408609322139,
101,en,en,words,25,none,114063,3.637644523211888,0.32505593813317163,
102,en,fr,phonemes,25,none,114063,7.90809812436785,0.3556751287324088,
103,en,fr,words,25,none,114063,16.59500003160749,0.0,
104,en,en,phonemes,26,none,131162,1.1837402507918222,0.6494426393508911,
105,en,en,words,26,none,131162,3.394992852347238,0.3568620719909668,
106,en,fr,phonemes,26,none,131162,7.894702788216727,0.355024732198034,
107,en,fr,words,26,none,131162,17.446914066859655,0.0,
108,en,en,phonemes,27,none,150750,1.1655709690366471,0.653000186068671,
109,en,en,words,27,none,150750,3.1836667707988195,0.3823750169106892,
110,en,fr,phonemes,27,none,150750,8.064234298706054,0.348698200907026,
111,en,fr,words,27,none,150750,17.536559820992608,0.0,
112,en,en,phonemes,28,none,173188,1.148867579800742,0.6580620265007019,
113,en,en,words,28,none,173188,2.9842289267948696,0.41269286572933195,
114,en,fr,phonemes,28,none,173188,8.267414736066545,0.3500765701532364,
115,en,fr,words,28,none,173188,17.901488967895506,0.0,
116,en,en,phonemes,29,none,198891,1.1239461165155684,0.6667076619012016,
117,en,en,words,29,none,198891,2.815848983219692,0.4357058742386954,
118,en,fr,phonemes,29,none,198891,8.285781980242048,0.3518238130467279,
119,en,fr,words,29,none,198891,18.23311209324428,0.0,
120,en,en,phonemes,30,none,228334,1.124560546193804,0.6672368803705488,
121,en,en,words,30,none,228334,2.7127352822167534,0.45062030713898793,
122,en,fr,phonemes,30,none,228334,8.407291825430734,0.3527784047978265,
123,en,fr,words,30,none,228334,18.64323956516811,0.0,
124,en,en,phonemes,31,none,262062,1.0897487585203989,0.6752474737167359,
125,en,en,words,31,none,262062,2.5115915606362478,0.48445944453988754,
126,en,fr,phonemes,31,none,262062,8.696619231087821,0.35232321747711726,
127,en,fr,words,31,none,262062,18.608365262712752,0.0,
128,en,en,phonemes,32,none,300698,1.0794078855514526,0.6780520236832754,
129,en,en,words,32,none,300698,2.405380806650434,0.4983128078324454,
130,en,fr,phonemes,32,none,300698,8.848649256025041,0.3558175462824958,
131,en,fr,words,32,none,300698,19.01432710484096,0.0,
132,en,en,phonemes,33,none,344956,1.0598412726266044,0.6847339869907925,
133,en,en,words,33,none,344956,2.2457638833863394,0.5280190407037735,
134,en,fr,phonemes,33,none,344956,9.352915875571115,0.3527268093654088,
135,en,fr,words,33,none,344956,19.263209470476422,0.0,
136,en,en,phonemes,34,none,395654,1.052863818509238,0.6865689675807953,
137,en,en,words,34,none,395654,2.147157065255301,0.5463079581601279,
138,en,fr,phonemes,34,none,395654,9.485521355765206,0.35462021671022687,
139,en,fr,words,34,none,395654,19.608427213396343,0.0,
140,en,en,phonemes,35,none,453730,1.029696849346161,0.6916374796118056,
141,en,en,words,35,none,453730,2.016351991585323,0.5677495180879321,
142,en,fr,phonemes,35,none,453730,9.781461493355888,0.3539049570219857,
143,en,fr,words,35,none,453730,19.944727022443498,0.0,
144,en,en,phonemes,36,none,520256,1.027384230204991,0.6930405901500157,
145,en,en,words,36,none,520256,1.9557697333608355,0.5794626086780004,
146,en,fr,phonemes,36,none,520256,10.365411546434675,0.3576000259774072,
147,en,fr,words,36,none,520256,20.698924874441964,0.0,
148,en,en,phonemes,37,none,596463,1.018948271206447,0.6956400065422058,
149,en,en,words,37,none,596463,1.8840102193014963,0.5914883709635054,
150,en,fr,phonemes,37,none,596463,10.83251055254255,0.35364921040194375,
151,en,fr,words,37,none,596463,21.4611327318464,0.0,
152,en,en,phonemes,38,none,683759,1.001960840020861,0.7002493646485465,
153,en,en,words,38,none,683759,1.7377777944973536,0.620219817842756,
154,en,fr,phonemes,38,none,683759,11.571482426234654,0.35306541407108305,
155,en,fr,words,38,none,683759,21.698909031459262,0.0,
156,en,en,phonemes,39,none,783759,0.9844137987409319,0.7062748317718506,
157,en,en,words,39,none,783759,1.6398373267991202,0.6380395759173801,
158,en,fr,phonemes,39,none,783759,12.096821699959891,0.3559959072726113,
159,en,fr,words,39,none,783759,22.552110508510044,0.0,
160,en,en,phonemes,40,none,883759,0.9732095627784729,0.7089323884759631,
161,en,en,words,40,none,883759,1.6006980641910007,0.6456962681157248,
162,en,fr,phonemes,40,none,883759,12.925995458330426,0.35439239587102617,
163,en,fr,words,40,none,883759,23.37645218549456,0.0,
164,en,en,phonemes,41,none,983759,0.9648365825244358,0.711078991821834,
165,en,en,words,41,none,983759,1.5375045157160079,0.6571730567046574,
166,en,fr,phonemes,41,none,983759,13.472913730076382,0.3544304745537894,
167,en,fr,words,41,none,983759,23.223211844308036,0.0,
168,en,en,phonemes,42,none,1083759,0.9659120898587363,0.7115816930362157,
169,en,en,words,42,none,1083759,1.5213907801764353,0.6573327172143119,
170,en,fr,phonemes,42,none,1083759,14.383836454119,0.3533598959105355,
171,en,fr,words,42,none,1083759,24.00155261884417,0.0,
172,en,en,phonemes,43,none,1183759,0.9526302082538605,0.7146109240395683,
173,en,en,words,43,none,1183759,1.4411090956415449,0.6737844552993775,
174,en,fr,phonemes,43,none,1183759,14.864691139221192,0.35565870434897284,
175,en,fr,words,43,none,1183759,23.951439348493302,0.0,
176,en,en,phonemes,44,none,1283759,0.9455740810803005,0.7165448098182678,
177,en,en,words,44,none,1283759,1.4394540890284946,0.6773219778197153,
178,en,fr,phonemes,44,none,1283759,15.034895308358328,0.3563300327914102,
179,en,fr,words,44,none,1283759,24.172257984706334,0.0,
180,en,en,phonemes,45,none,1383759,0.9471706312043326,0.716765997682299,
181,en,en,words,45,none,1383759,1.4259097568648202,0.6813540878636496,
182,en,fr,phonemes,45,none,1383759,15.055443792070662,0.3604374967643193,
183,en,fr,words,45,none,1383759,24.44820734296526,0.0,
184,en,en,phonemes,46,none,1483759,0.9310039481776101,0.7213679972376142,
185,en,en,words,46,none,1483759,1.3509636800289153,0.6941521473271506,
186,en,fr,phonemes,46,none,1483759,15.387004917689731,0.35309038087299893,
187,en,fr,words,46,none,1483759,24.397704347882954,0.0,
188,en,en,phonemes,47,none,1583759,0.9296242003100259,0.7211445199421473,
189,en,en,words,47,none,1583759,1.3483300985608782,0.6940306085518428,
190,en,fr,phonemes,47,none,1583759,15.494642575945173,0.35854453786781854,
191,en,fr,words,47,none,1583759,24.989890847342355,0.0,
192,en,en,phonemes,48,none,1683759,0.9286300931317466,0.7219516027995518,
193,en,en,words,48,none,1683759,1.3437944714682444,0.6949906725202288,
194,en,fr,phonemes,48,none,1683759,15.585970731462751,0.3552179792438235,
195,en,fr,words,48,none,1683759,24.65511352103097,0.0,
196,en,en,phonemes,49,none,1783759,0.9209775834083557,0.7244015688896179,
197,en,en,words,49,none,1783759,1.2880083430835179,0.708434239251273,
198,en,fr,phonemes,49,none,1783759,15.690342486790248,0.35846382927894593,
199,en,fr,words,49,none,1783759,24.74705276925223,0.0,
200,en,en,phonemes,50,none,1883759,0.9147234466416495,0.725812167440142,
201,en,en,words,50,none,1883759,1.277100900241307,0.7081040030888148,
202,en,fr,phonemes,50,none,1883759,15.50912943812779,0.35390235807214465,
203,en,fr,words,50,none,1883759,24.46076994541713,0.0,
204,en,en,phonemes,51,none,1983759,0.920195072889328,0.7243632027762277,
205,en,en,words,51,none,1983759,1.299247487647193,0.7062529550961085,
206,en,fr,phonemes,51,none,1983759,15.758051186697823,0.356738371355193,
207,en,fr,words,51,none,1983759,24.452567539760043,0.0,
208,en,en,phonemes,52,none,2083759,0.9090041708946228,0.7281068377494812,
209,en,en,words,52,none,2083759,1.2446051522323063,0.7145246054104396,
210,en,fr,phonemes,52,none,2083759,15.738316968645368,0.3549425498247147,
211,en,fr,words,52,none,2083759,24.802612993512835,0.0,
212,en,en,phonemes,53,none,2183759,0.9063211358955928,0.7285008544921875,
213,en,en,words,53,none,2183759,1.2300040704863413,0.7172815217971802,
214,en,fr,phonemes,53,none,2183759,15.615643665858677,0.35861358666419985,
215,en,fr,words,53,none,2183759,24.57080801827567,0.0,
216,en,en,phonemes,54,none,2283759,0.9069888840743474,0.728426720210484,
217,en,en,words,54,none,2283759,1.2214419483457293,0.7214549423626491,
218,en,fr,phonemes,54,none,2283759,15.58827284676688,0.35675066210542405,
219,en,fr,words,54,none,2283759,24.3032428087507,0.0,
220,en,en,phonemes,55,none,2383759,0.915346889598029,0.7265102967534747,
221,en,en,words,55,none,2383759,1.2218033190795354,0.7205959005696433,
222,en,fr,phonemes,55,none,2383759,15.652173143659319,0.3567066678660257,
223,en,fr,words,55,none,2383759,24.670480922154017,0.0,
224,en,en,phonemes,56,none,2483759,0.9023231406552451,0.7288689012527466,
225,en,en,words,56,none,2483759,1.2285232673031943,0.7190437550544739,
226,en,fr,phonemes,56,none,2483759,15.755523090907506,0.3588231340817043,
227,en,fr,words,56,none,2483759,25.056034473964147,0.0,
228,en,en,phonemes,57,none,2583759,0.8964811655453273,0.7305720340183803,
229,en,en,words,57,none,2583759,1.1842981360639844,0.7258288709776742,
230,en,fr,phonemes,57,none,2583759,15.914409943716867,0.35328237453528816,
231,en,fr,words,57,none,2583759,24.700346923828125,0.0,
232,en,en,phonemes,58,none,2683759,0.8954187968458448,0.7313329181671142,
233,en,en,words,58,none,2683759,1.1910086142335619,0.7266562704018185,
234,en,fr,phonemes,58,none,2683759,15.858815508161273,0.3572703767333712,
235,en,fr,words,58,none,2683759,24.606815104893276,0.0,
236,en,en,phonemes,59,none,2783759,0.8978342895507813,0.7313168860844204,
237,en,en,words,59,none,2783759,1.174212773663657,0.7308836990083967,
238,en,fr,phonemes,59,none,2783759,15.735423830304827,0.3585078981774194,
239,en,fr,words,59,none,2783759,24.650315732683453,0.0,
240,fr,en,phonemes,0,none,499,4.919913942609514,0.17953392420496259,
241,fr,en,words,0,none,499,9.454645062037876,0.0,
242,fr,fr,phonemes,0,none,499,4.20223418372018,0.23816612274306162,
243,fr,fr,words,0,none,499,8.80534737287249,0.0194604722824879,
244,fr,en,phonemes,1,none,1071,5.9317507024492535,0.13448187831895692,
245,fr,en,words,1,none,1071,10.989887741088868,0.0,
246,fr,fr,phonemes,1,none,1071,3.135492880140032,0.29167526756014145,
247,fr,fr,words,1,none,1071,7.52577401297433,0.01924247244133481,
248,fr,en,phonemes,2,none,1727,5.572914258956909,0.16982965499162675,
249,fr,en,words,2,none,1727,11.538482348850795,0.0,
250,fr,fr,phonemes,2,none,1727,2.3142811401912144,0.34373076735224045,
251,fr,fr,words,2,none,1727,7.346948109218053,0.025380087262152563,
252,fr,en,phonemes,3,none,2478,6.473209002358573,0.23595297607353755,
253,fr,en,words,3,none,2478,11.734097753252302,0.0,
254,fr,fr,phonemes,3,none,2478,2.2308216133117678,0.41474365946224756,
255,fr,fr,words,3,none,2478,7.184565021514892,0.032850880003733825,
256,fr,en,phonemes,4,none,3338,6.411031821114676,0.2772465558222362,
257,fr,en,words,4,none,3338,11.782710067749024,0.0,
258,fr,fr,phonemes,4,none,3338,2.093013075556074,0.4502092756884439,
259,fr,fr,words,4,none,3338,7.001872652326312,0.042177153454029136,
260,fr,en,phonemes,5,none,4324,6.325768916266305,0.3169649475131716,
261,fr,en,words,5,none,4324,12.114785452706473,0.0,
262,fr,fr,phonemes,5,none,4324,1.853926007952009,0.49903213453292844,
263,fr,fr,words,5,none,4324,6.847155283246722,0.052982668245477336,
264,fr,en,phonemes,6,none,5453,6.458378716605051,0.3091716844865254,
265,fr,en,words,6,none,5453,12.25074548121861,0.0,
266,fr,fr,phonemes,6,none,5453,1.8266026127679007,0.5044318574496678,
267,fr,fr,words,6,none,5453,6.7159561288016185,0.06004489926168961,
268,fr,en,phonemes,7,none,6747,6.500704756600516,0.3076831395115171,
269,fr,en,words,7,none,6747,12.138941041128977,0.0,
270,fr,fr,phonemes,7,none,6747,1.7675190778459822,0.5148857634067535,
271,fr,fr,words,7,none,6747,6.5703916778564455,0.066856153276882,
272,fr,en,phonemes,8,none,8229,6.576521676472255,0.32101065133299145,
273,fr,en,words,8,none,8229,13.019562991550991,0.0,
274,fr,fr,phonemes,8,none,8229,1.6870212876456125,0.5338254952430725,
275,fr,fr,words,8,none,8229,6.489757122584751,0.07413301460657801,
276,fr,en,phonemes,9,none,9927,6.589726113183158,0.3262888068471636,
277,fr,en,words,9,none,9927,12.705164158412389,0.0,
278,fr,fr,phonemes,9,none,9927,1.646736520086016,0.5432765365328107,
279,fr,fr,words,9,none,9927,6.340956279209682,0.0851258542207735,
280,fr,en,phonemes,10,none,11872,6.593283701215472,0.325948850103787,
281,fr,en,words,10,none,11872,13.161404750279019,0.0,
282,fr,fr,phonemes,10,none,11872,1.6112952856336322,0.5499755829402379,
283,fr,fr,words,10,none,11872,6.249910455431257,0.09272105017144765,
284,fr,en,phonemes,11,none,14100,6.764577685492379,0.32566800694806236,
285,fr,en,words,11,none,14100,12.960409629821777,0.0,
286,fr,fr,phonemes,11,none,14100,1.5298009313855851,0.5697834930419922,
287,fr,fr,words,11,none,14100,6.042414651053292,0.11066566832044294,
288,fr,en,phonemes,12,none,16652,6.841025152751378,0.3241136348247528,
289,fr,en,words,12,none,16652,13.378124031066895,0.0,
290,fr,fr,phonemes,12,none,16652,1.5045037377221244,0.5763051481587547,
291,fr,fr,words,12,none,16652,5.907281034742083,0.12015650393281664,
292,fr,en,phonemes,13,none,19576,6.939534895760673,0.3254092026267733,
293,fr,en,words,13,none,19576,13.221585990905762,0.0,
294,fr,fr,phonemes,13,none,19576,1.4167040895053318,0.5976267345973424,
295,fr,fr,words,13,none,19576,5.679484244755336,0.1422619991472789,
296,fr,en,phonemes,14,none,22925,6.927177550179618,0.32256923500129153,
297,fr,en,words,14,none,22925,13.249566562107631,0.0,
298,fr,fr,phonemes,14,none,22925,1.3885823551586696,0.6050690867219652,
299,fr,fr,words,14,none,22925,5.497580546787807,0.1610589785128832,
300,fr,en,phonemes,15,none,26761,7.114254506792341,0.3207010599034173,
301,fr,en,words,15,none,26761,13.331469996861049,0.0,
302,fr,fr,phonemes,15,none,26761,1.3645090906279427,0.6112328408786228,
303,fr,fr,words,15,none,26761,5.31167048563276,0.17844039435471806,
304,fr,en,phonemes,16,none,31156,7.193976347787039,0.32696222046443396,
305,fr,en,words,16,none,31156,13.429197510855538,0.0,
306,fr,fr,phonemes,16,none,31156,1.3209215173721314,0.6227688128948212,
307,fr,fr,words,16,none,31156,5.0937996646336146,0.2002045784975801,
308,fr,en,phonemes,17,none,36190,7.44861810030256,0.31637318761008126,
309,fr,en,words,17,none,36190,13.820793013436454,0.0,
310,fr,fr,phonemes,17,none,36190,1.3337099615505763,0.6196820458003452,
311,fr,fr,words,17,none,36190,4.946505516052246,0.21291361562694822,
312,fr,en,phonemes,18,none,41957,7.674933502742222,0.31767436947141375,
313,fr,en,words,18,none,41957,14.099473712376186,0.0,
314,fr,fr,phonemes,18,none,41957,1.2683166527066911,0.6340109056745257,
315,fr,fr,words,18,none,41957,4.741240413120814,0.23074988499709537,
316,fr,en,phonemes,19,none,48563,7.595498484475272,0.3302695790869849,
317,fr,en,words,19,none,48563,14.69854621233259,0.0,
318,fr,fr,phonemes,19,none,48563,1.2260718727793012,0.6465364841052464,
319,fr,fr,words,19,none,48563,4.543842293330601,0.2508622721987111,
320,fr,en,phonemes,20,none,56131,7.716505061558315,0.3253625304869243,
321,fr,en,words,20,none,56131,15.057656848362514,0.0,
322,fr,fr,phonemes,20,none,56131,1.1906685757637023,0.6574511000088283,
323,fr,fr,words,20,none,56131,4.318092204230172,0.2747020323872566,
324,fr,en,phonemes,21,none,64800,7.879577850886753,0.3286757693971906,
325,fr,en,words,21,none,64800,14.607000019618443,0.0,
326,fr,fr,phonemes,21,none,64800,1.1768172203472682,0.6614813979693821,
327,fr,fr,words,21,none,64800,4.117247162955148,0.29724282190629414,
328,fr,en,phonemes,22,none,74730,7.793619676317488,0.3282689154999597,
329,fr,en,words,22,none,74730,15.026754137311663,0.0,
330,fr,fr,phonemes,22,none,74730,1.1530243817738124,0.6686480070863451,
331,fr,fr,words,22,none,74730,3.9589083640234812,0.3100200752828802,
332,fr,en,phonemes,23,none,86105,7.927093617575509,0.33233505170685906,
333,fr,en,words,23,none,86105,15.044219481331961,0.0,
334,fr,fr,phonemes,23,none,86105,1.0960998490878513,0.6825494480133056,
335,fr,fr,words,23,none,86105,3.653281779425485,0.34665921368769237,
336,fr,en,phonemes,24,none,99136,8.207577304295132,0.3273679927587509,
337,fr,en,words,24,none,99136,15.684771018981934,0.0,
338,fr,fr,phonemes,24,none,99136,1.1084960773331778,0.6796275499548231,
339,fr,fr,words,24,none,99136,3.565406128202166,0.3517144584315164,
340,fr,en,phonemes,25,none,114063,8.208319665091379,0.32588747523512157,
341,fr,en,words,25,none,114063,15.651470885140554,0.0,
342,fr,fr,phonemes,25,none,114063,1.0785261678014484,0.6878066453933716,
343,fr,fr,words,25,none,114063,3.394740667479379,0.3715583927801677,
344,fr,en,phonemes,26,none,131162,8.591283628736223,0.327706108212471,
345,fr,en,words,26,none,131162,16.02875417000907,0.0,
346,fr,fr,phonemes,26,none,131162,1.054708592551095,0.6942802085876465,
347,fr,fr,words,26,none,131162,3.2201942133222308,0.39200984876496453,
348,fr,en,phonemes,27,none,150750,8.487383138384137,0.330871668440955,
349,fr,en,words,27,none,150750,16.21739663042341,0.0,
350,fr,fr,phonemes,27,none,150750,1.0420529696600778,0.6993032883916582,
351,fr,fr,words,27,none,150750,3.0300954211098805,0.4187965618371963,
352,fr,en,phonemes,28,none,173188,8.738187123979841,0.3285192472594125,
353,fr,en,words,28,none,173188,16.795187255859375,0.0,
354,fr,fr,phonemes,28,none,173188,1.0176272968564715,0.7047947026661464,
355,fr,fr,words,28,none,173188,2.8479763953345163,0.44221462317875454,
356,fr,en,phonemes,29,none,198891,8.983298421042306,0.331799999662808,
357,fr,en,words,29,none,198891,17.14374633353097,0.0,
358,fr,fr,phonemes,29,none,198891,0.9934561974661691,0.7119660479000637,
359,fr,fr,words,29,none,198891,2.756238392966134,0.45656913561480383,
360,fr,en,phonemes,30,none,228334,9.017434914725168,0.32849152178423746,
361,fr,en,words,30,none,228334,17.3600461403983,0.0,
362,fr,fr,phonemes,30,none,228334,0.9970996605328151,0.7113353184972491,
363,fr,fr,words,30,none,228334,2.6436484353882928,0.47241892441681455,
364,fr,en,phonemes,31,none,262062,9.371121711186,0.3311508251088006,
365,fr,en,words,31,none,262062,17.63312452697754,0.0,
366,fr,fr,phonemes,31,none,262062,0.9646394320215498,0.7203495080811637,
367,fr,fr,words,31,none,262062,2.4408222225734164,0.498772886463574,
368,fr,en,phonemes,32,none,300698,9.474045476640974,0.3319819571460996,
369,fr,en,words,32,none,300698,17.889373450142998,0.0,
370,fr,fr,phonemes,32,none,300698,0.9436542311395918,0.7263049233981541,
371,fr,fr,words,32,none,300698,2.329094529424395,0.518334110055651,
372,fr,en,phonemes,33,none,344956,9.86787858254569,0.33189268946647643,
373,fr,en,words,33,none,344956,18.257178778512138,0.0,
374,fr,fr,phonemes,33,none,344956,0.9229463401521956,0.7318287331717355,
375,fr,fr,words,33,none,344956,2.218590074947902,0.5369041484253747,
376,fr,en,phonemes,34,none,395654,10.111095025743756,0.3336171628747668,
377,fr,en,words,34,none,395654,18.751327078683037,0.0,
378,fr,fr,phonemes,34,none,395654,0.908100295134953,0.7353587051800319,
379,fr,fr,words,34,none,395654,2.1355265479769026,0.5514757714441845,
380,fr,en,phonemes,35,none,453730,10.603899443490164,0.32997360471316745,
381,fr,en,words,35,none,453730,19.101681110927036,0.0,
382,fr,fr,phonemes,35,none,453730,0.8950194330215454,0.7394908812386649,
383,fr,fr,words,35,none,453730,2.013882018157414,0.5706910302979605,
384,fr,en,phonemes,36,none,520256,11.194234899248396,0.33037214897360123,
385,fr,en,words,36,none,520256,19.499117294311525,0.0,
386,fr,fr,phonemes,36,none,520256,0.8915181965146746,0.7403216088158744,
387,fr,fr,words,36,none,520256,1.9481880091258457,0.5823664827517101,
388,fr,en,phonemes,37,none,596463,11.82368665586199,0.3326862224340439,
389,fr,en,words,37,none,596463,20.228260386875696,0.0,
390,fr,fr,phonemes,37,none,596463,0.855767091172082,0.7498046686308725,
391,fr,fr,words,37,none,596463,1.8114494857788086,0.6052350272451128,
392,fr,en,phonemes,38,none,683759,12.670796796526227,0.3319742899281638,
393,fr,en,words,38,none,683759,21.078455330984934,0.0,
394,fr,fr,phonemes,38,none,683759,0.8452930084637233,0.7527023691449847,
395,fr,fr,words,38,none,683759,1.7712888673033034,0.6112715026991707,
396,fr,en,phonemes,39,none,783759,13.324950461796352,0.3320826671804701,
397,fr,en,words,39,none,783759,21.60537929207938,0.0,
398,fr,fr,phonemes,39,none,783759,0.8334851985658918,0.757388237953186,
399,fr,fr,words,39,none,783759,1.7081094464233944,0.6286899617399488,
400,fr,en,phonemes,40,none,883759,14.17443893105643,0.3337357817717961,
401,fr,en,words,40,none,883759,22.29506145804269,0.0,
402,fr,fr,phonemes,40,none,883759,0.8244766325950622,0.759688966342381,
